"STATION","NAME","DATE","AWND","DAPR","EVAP","MDPR","MNPN","MXPN","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WDMV","WESD","WESF","WSF2","WSF5","WSFI","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11"
"USC00264236","KINGS RIVER VALLEY OROVADA 26 NW, NV US","2014-09-28",,,,,,,,"0.39","0.0","0.0",,"62","47","54",,,,,,,,,,,,,,,,,,,
"USC00264236","KINGS RIVER VALLEY OROVADA 26 NW, NV US","2014-09-29",,,,,,,,"0.00","0.0","0.0",,"60","45","50",,,,,,,,,,,,,,,,,,,
"USC00264236","KINGS RIVER VALLEY OROVADA 26 NW, NV US","2014-09-30",,,,,,,,"0.00","0.0","0.0",,"60","34","51",,,,,,,,,,,,,,,,,,,
"USC00264236","KINGS RIVER VALLEY OROVADA 26 NW, NV US","2014-10-01",,,,,,,,"0.00","0.0","0.0",,"69","31","63",,,,,,,,,,,,,,,,,,,
"USC00264236","KINGS RIVER VALLEY OROVADA 26 NW, NV US","2014-10-02",,,,,,,,"0.00","0.0","0.0",,"74","36","67",,,,,,,,,,,,,,,,,,,
"USC00264236","KINGS RIVER VALLEY OROVADA 26 NW, NV US","2014-10-03",,,,,,,,"0.00","0.0","0.0",,"78","37","72",,,,,,,,,,,,,,,,,,,
"USC00264236","KINGS RIVER VALLEY OROVADA 26 NW, NV US","2014-10-04",,,,,,,,"0.00","0.0","0.0",,"78","38","77",,,,,,,,,,,,,,,,,,,
"USC00264236","KINGS RIVER VALLEY OROVADA 26 NW, NV US","2014-10-05",,,,,,,,"0.00","0.0","0.0",,"78","38","77",,,,,,,,,,,,,,,,,,,
"USC00264236","KINGS RIVER VALLEY OROVADA 26 NW, NV US","2014-10-06",,,,,,,,"0.00","0.0","0.0",,"80","39","68",,,,,,,,,,,,,,,,,,,
"USC00264236","KINGS RIVER VALLEY OROVADA 26 NW, NV US","2014-10-07",,,,,,,,"0.00","0.0","0.0",,"80","40","72",,,,,,,,,,,,,,,,,,,
"USC00264236","KINGS RIVER VALLEY OROVADA 26 NW, NV US","2014-10-08",,,,,,,,"0.00","0.0","0.0",,"79","37","66",,,,,,,,,,,,,,,,,,,
"USC00264236","KINGS RIVER VALLEY OROVADA 26 NW, NV US","2014-10-09",,,,,,,,"0.00","0.0","0.0",,"75","38","63",,,,,,,,,,,,,,,,,,,
"USC00264236","KINGS RIVER VALLEY OROVADA 26 NW, NV US","2014-10-10",,,,,,,,"0.00","0.0","0.0",,"74","38","60",,,,,,,,,,,,,,,,,,,
"USC00264236","KINGS RIVER VALLEY OROVADA 26 NW, NV US","2014-10-11",,,,,,,,"0.00","0.0","0.0",,"73","41","63",,,,,,,,,,,,,,,,,,,
"USC00264236","KINGS RIVER VALLEY OROVADA 26 NW, NV US","2014-10-12",,,,,,,,"0.00","0.0","0.0",,"63","40","57",,,,,,,,,,,,,,,,,,,
"USC00264236","KINGS RIVER VALLEY OROVADA 26 NW, NV US","2014-10-13",,,,,,,,"0.00","0.0","0.0",,"71","30","68",,,,,,,,,,,,,,,,,,,
"USC00264236","KINGS RIVER VALLEY OROVADA 26 NW, NV US","2014-10-14",,,,,,,,"0.00","0.0","0.0",,"76","38","73",,,,,,,,,,,,,,,,,,,
"USC00264236","KINGS RIVER VALLEY OROVADA 26 NW, NV US","2014-10-15",,,,,,,,"0.00","0.0","0.0",,"73","45","49",,,,,,,,,,,,,,,,,,,
"USC00264236","KINGS RIVER VALLEY OROVADA 26 NW, NV US","2014-10-16",,,,,,,,"0.00","0.0","0.0",,"65","35","53",,,,,,,,,,,,,,,,,,,
"USC00264236","KINGS RIVER VALLEY OROVADA 26 NW, NV US","2014-10-17",,,,,,,,"0.00","0.0","0.0",,"64","34","63",,,,,,,,,,,,,,,,,,,
"USC00264236","KINGS RIVER VALLEY OROVADA 26 NW, NV US","2014-10-18",,,,,,,,"0.00","0.0","0.0",,"69","28","64",,,,,,,,,,,,,,,,,,,
"USC00264236","KINGS RIVER VALLEY OROVADA 26 NW, NV US","2014-10-19",,,,,,,,"0.00","0.0","0.0",,"73","31","68",,,,,,,,,,,,,,,,,,,
"USC00264236","KINGS RIVER VALLEY OROVADA 26 NW, NV US","2014-10-20",,,,,,,,"0.00","0.0","0.0",,"72","32","59",,,,,,,,,,,,,,,,,,,
"USC00264236","KINGS RIVER VALLEY OROVADA 26 NW, NV US","2014-10-21",,,,,,,,"0.00","0.0","0.0",,"61","38","51",,,,,,,,,,,,,,,,,,,
"USC00264236","KINGS RIVER VALLEY OROVADA 26 NW, NV US","2014-10-22",,,,,,,,"0.00","0.0","0.0",,"62","29","52",,,,,,,,,,,,,,,,,,,
"USC00264236","KINGS RIVER VALLEY OROVADA 26 NW, NV US","2014-10-23",,,,,,,,"0.02","0.0","0.0",,"55","46","48",,,,,,,,,,,,,,,,,,,
"USC00264236","KINGS RIVER VALLEY OROVADA 26 NW, NV US","2014-10-24",,,,,,,,"0.00","0.0","0.0",,"70","38","60",,,,,,,,,,,,,,,,,,,
"USC00264236","KINGS RIVER VALLEY OROVADA 26 NW, NV US","2014-10-25",,,,,,,,"0.10","0.0","0.0",,"68","34","53",,,,,,,,,,,,,,,,,,,
"USC00264236","KINGS RIVER VALLEY OROVADA 26 NW, NV US","2014-10-26",,,,,,,,"0.00","0.0","0.0",,"53","39","50",,,,,,,,,,,,,,,,,,,
"USC00264236","KINGS RIVER VALLEY OROVADA 26 NW, NV US","2014-10-27",,,,,,,,"0.00","0.0","0.0",,"52","26","48",,,,,,,,,,,,,,,,,,,
"USC00264236","KINGS RIVER VALLEY OROVADA 26 NW, NV US","2014-10-28",,,,,,,,"0.00","0.0","0.0",,"58","24","53",,,,,,,,,,,,,,,,,,,
"USC00264236","KINGS RIVER VALLEY OROVADA 26 NW, NV US","2014-10-29",,,,,,,,"0.00","0.0","0.0",,"68","34","53",,,,,,,,,,,,,,,,,,,
"USC00264236","KINGS RIVER VALLEY OROVADA 26 NW, NV US","2014-10-30",,,,,,,,"0.00","0.0","0.0",,"68","34","48",,,,,,,,,,,,,,,,,,,
"USC00264236","KINGS RIVER VALLEY OROVADA 26 NW, NV US","2014-10-31",,,,,,,,"0.00","0.0","0.0",,"66","36","52",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-07-01",,,,,,,,"0.00","0.0","0.0",,"92","42","65",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-07-02",,,,,,,,"0.00","0.0","0.0",,"91","54","66",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-07-03",,,,,,,,"0.00","0.0","0.0",,"89","55","62",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-07-04",,,,,,,,"0.00","0.0","0.0",,"93","46","63",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-07-05",,,,,,,,"0.00","0.0","0.0",,"91","47","62",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-07-06",,,,,,,,"0.00","0.0","0.0",,"91","50","71",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-07-07",,,,,,,,"0.21","0.0","0.0",,"90","55","59",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-07-08",,,,,,,,"0.18","0.0","0.0",,"88","54","61",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-07-09",,,,,,,,"0.05","0.0","0.0",,"83","54","57",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-07-10",,,,,,,,"0.00","0.0","0.0",,"86","55","60",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-07-11",,,,,,,,"0.00","0.0","0.0",,"85","52","67",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-07-12",,,,,,,,"0.00","0.0","0.0",,"91","54","68",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-07-13",,,,,,,,"0.00","0.0","0.0",,"94","55","68",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-07-14",,,,,,,,"0.00","0.0","0.0",,"95","55","67",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-07-15",,,,,,,,"0.00","0.0","0.0",,"91","62","64",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-07-16",,,,,,,,"0.00","0.0","0.0",,"89","53","64",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-07-17",,,,,,,,"0.00","0.0","0.0",,"89","51","70",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-07-18",,,,,,,,"0.00","0.0","0.0",,"89","56","64",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-07-19",,,,,,,,"0.00","0.0","0.0",,"88","51","66",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-07-20",,,,,,,,"0.00","0.0","0.0",,"83","52","53",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-07-21",,,,,,,,"0.00","0.0","0.0",,"84","48","56",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-07-22",,,,,,,,"0.00","0.0","0.0",,"86","46","71",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-07-23",,,,,,,,"0.00","0.0","0.0",,"91","50","54",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-07-24",,,,,,,,"0.00","0.0","0.0",,"88","42","61",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-07-25",,,,,,,,"0.00","0.0","0.0",,"92","46","56",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-07-26",,,,,,,,"0.00","0.0","0.0",,"91","45","78",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-07-27",,,,,,,,"0.00","0.0","0.0",,"87","58","64",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-07-28",,,,,,,,"0.00","0.0","0.0",,"84","57","59",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-07-29",,,,,,,,"0.18","0.0","0.0",,"81","58","61",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-07-30",,,,,,,,"0.00","0.0","0.0",,"85","47","66",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-07-31",,,,,,,,"0.00","0.0","0.0",,"85","54","56",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-08-01",,,,,,,,"0.00","0.0","0.0",,"86","45","63",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-08-02",,,,,,,,"0.00","0.0","0.0",,"88","49","65",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-08-03",,,,,,,,"0.00","0.0","0.0",,"83","55","64",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-08-04",,,,,,,,"0.35","0.0","0.0",,"69","56","57",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-08-05",,,,,,,,"0.00","0.0","0.0",,"75","56","58",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-08-06",,,,,,,,"0.52","0.0","0.0",,"77","49","51",,,,,,,,,,,,,"    1",,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-08-07",,,,,,,,"0.00","0.0","0.0",,"79","48","53",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-08-08",,,,,,,,"0.00","0.0","0.0",,"81","47","56",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-08-09",,,,,,,,"0.00","0.0","0.0",,"83","53","67",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-08-10",,,,,,,,"0.00","0.0","0.0",,"85","49","52",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-08-11",,,,,,,,"0.07","0.0","0.0",,"73","47","53",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-08-12",,,,,,,,"0.00","0.0","0.0",,"78","47","57",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-08-13",,,,,,,,"0.67","0.0","0.0",,"81","54","66",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-08-14",,,,,,,,"0.00","0.0","0.0",,"82","47","68",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-08-15",,,,,,,,"0.00","0.0","0.0",,"86","45","66",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-08-16",,,,,,,,"0.00","0.0","0.0",,"88","44","68",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-08-17",,,,,,,,"0.00","0.0","0.0",,"87","48","54",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-08-18",,,,,,,,"0.02","0.0","0.0",,"86","46","62",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-08-19",,,,,,,,"0.00","0.0","0.0",,"79","56","57",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-08-20",,,,,,,,"0.00","0.0","0.0",,"79","51","60",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-08-21",,,,,,,,"0.00","0.0","0.0",,"81","56","75",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-08-22",,,,,,,,"0.00","0.0","0.0",,"78","52","65",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-08-23",,,,,,,,"0.00","0.0","0.0",,"78","39","67",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-08-24",,,,,,,,"0.00","0.0","0.0",,"80","37","53",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-08-25",,,,,,,,"0.00","0.0","0.0",,"71","46","50",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-08-26",,,,,,,,"0.00","0.0","0.0",,"75","43","49",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-08-27",,,,,,,,"0.00","0.0","0.0",,"77","40","46",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-08-28",,,,,,,,"0.00","0.0","0.0",,"83","39","52",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-08-29",,,,,,,,"0.00","0.0","0.0",,"89","44","62",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-08-30",,,,,,,,"0.00","0.0","0.0",,"85","56","66",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-08-31",,,,,,,,"0.00","0.0","0.0",,"80","41","56",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-09-01",,,,,,,,"0.00","0.0","0.0",,"82","40","48",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-09-02",,,,,,,,"0.00","0.0","0.0",,"90","43","53",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-09-03",,,,,,,,"0.00","0.0","0.0",,"84","46","56",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-09-04",,,,,,,,"0.00","0.0","0.0",,"78","40","44",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-09-05",,,,,,,,"0.00","0.0","0.0",,"82","39","50",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-09-06",,,,,,,,"0.00","0.0","0.0",,"84","39","65",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-09-07",,,,,,,,"0.00","0.0","0.0",,"87","45","53",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-09-08",,,,,,,,"0.00","0.0","0.0",,"79","49","58",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-09-09",,,,,,,,"0.04","0.0","0.0",,"78","46","47",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-09-10",,,,,,,,"0.00","0.0","0.0",,"80","36","47",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-09-11",,,,,,,,"0.00","0.0","0.0",,"82","34","53",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-09-12",,,,,,,,"0.00","0.0","0.0",,"79","31","46",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-09-13",,,,,,,,"0.00","0.0","0.0",,"87","36","49",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-09-14",,,,,,,,"0.00","0.0","0.0",,"85","44","56",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-09-15",,,,,,,,"0.00","0.0","0.0",,"86","42","62",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-09-16",,,,,,,,"0.00","0.0","0.0",,"89","49","64",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-09-17",,,,,,,,"0.00","0.0","0.0",,"84","48","63",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-09-18",,,,,,,,"0.00","0.0","0.0",,"84","54","56",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-09-19",,,,,,,,"0.00","0.0","0.0",,"82","44","56",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-09-20",,,,,,,,"0.12","0.0","0.0",,"81","42","53",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-09-21",,,,,,,,"0.58","0.0","0.0",,"68","47","49",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-09-22",,,,,,,,"0.00","0.0","0.0",,"76","42","50",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-09-23",,,,,,,,"0.00","0.0","0.0",,"79","43","57",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-09-24",,,,,,,,"0.00","0.0","0.0",,"78","41","54",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-09-25",,,,,,,,"0.00","0.0","0.0",,"81","49","65",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-09-26",,,,,,,,"0.00","0.0","0.0",,"78","43","52",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-09-27",,,,,,,,"0.00","0.0","0.0",,"66","43","46",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-09-28",,,,,,,,"0.00","0.0","0.0",,"60","35","37",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-09-29",,,,,,,,"0.00","0.0","0.0",,"52","32","40",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-09-30",,,,,,,,"0.00","0.0","0.0",,,"34","47",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-10-01",,,,,,,,"0.00","0.0","0.0",,"58","26","32",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-10-02",,,,,,,,"0.00","0.0","0.0",,"68","22","37",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-10-03",,,,,,,,"0.00","0.0","0.0",,"74","28","38",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-10-04",,,,,,,,"0.00","0.0","0.0",,"74","29","39",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-10-05",,,,,,,,"0.00","0.0","0.0",,"73","30","40",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-10-06",,,,,,,,"0.00","0.0","0.0",,"78","31","43",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-10-07",,,,,,,,"0.00","0.0","0.0",,"77","34","43",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-10-08",,,,,,,,"0.00","0.0","0.0",,"78","35","38",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-10-09",,,,,,,,"0.00","0.0","0.0",,"75","31","35",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-10-10",,,,,,,,"0.00","0.0","0.0",,"71","31","41",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-10-11",,,,,,,,"0.00","0.0","0.0",,"68","34","43",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-10-12",,,,,,,,"0.00","0.0","0.0",,"68","34","41",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-10-13",,,,,,,,"0.00","0.0","0.0",,"69","22","43",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-10-14",,,,,,,,"0.00","0.0","0.0",,"72","36","57",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-10-15",,,,,,,,"0.00","0.0","0.0",,"72","46","47",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-10-16",,,,,,,,"0.00","0.0","0.0",,"68","37","41",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-10-17",,,,,,,,"0.00","0.0","0.0",,"68","33","39",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-10-18",,,,,,,,"0.00","0.0","0.0",,"71","31","42",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-10-19",,,,,,,,"0.00","0.0","0.0",,"73","32","41",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-10-20",,,,,,,,"0.00","0.0","0.0",,"74","32","56",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-10-21",,,,,,,,"0.00","0.0","0.0",,"67","27","28",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-10-22",,,,,,,,"0.00","0.0","0.0",,"65","25","48",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-10-23",,,,,,,,"0.00","0.0","0.0",,"71","36","47",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-10-24",,,,,,,,"0.00","0.0","0.0",,"76","33","46",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-10-25",,,,,,,,"0.00","0.0","0.0",,"71","43","45",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-10-26",,,,,,,,"0.00","0.0","0.0",,"57","24","27",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-10-27",,,,,,,,"0.00","0.0","0.0",,"53","16","27",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-10-28",,,,,,,,"0.00","0.0","0.0",,"62","17","30",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-10-29",,,,,,,,"0.00","0.0","0.0",,"68","23","37",,,,,,,,,,,,,,,,,,,
"USC00262296","DIAMOND VALLEY EUREKA 14 NNW, NV US","2014-10-30",,,,,,,,"0.00","0.0","0.0",,"70","24","44",,,,,,,,,,,,,,,,,,,
